id,text,threat_category,legitimate,payment_request,urgency,payment_pressure,authority_impersonation,phishing,social_engineering,fraud
ml-ctx-0288,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819924365. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0289,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹142279. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0290,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹112527. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0291,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹109795. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0292,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-786",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0293,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹2500 on UPI refund.desk@paytm to avoid cut. Call officer at 9889797909.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0294,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI abc123@upi.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0295,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹50 to coordinator UPI layer1_mule@icici.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0296,"Your Uber ride OTP is 753342. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0297,"Your Uber ride OTP is 178380. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0298,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-702,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0299,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25000 to manager UPI abc123@upi now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0300,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI kbc.tax@ybl to avoid cut. Call officer at 9885708054.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0301,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹117219. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0302,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹10 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0303,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0304,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819714904. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0305,"Customer Support: To resolve your pending UPI refund of ₹50, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0306,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI abc123@upi now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0307,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI customs.fine@okhdfc.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0308,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819721814. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0309,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹68628. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0310,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹72024. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0311,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹126048. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0312,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹40296. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0313,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-666 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0314,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-344",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0315,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹139466. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0316,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0317,"Customer Support: To resolve your pending UPI refund of ₹499, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0318,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-472 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0319,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-877 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0320,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0321,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹100 to manager UPI disconnection.officer@sbi now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0322,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹32197. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0323,"Your Uber ride OTP is 685907. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0324,"Dear SBI UPI User, payment of ₹18500 to bescom@sbi successful. UPI Ref: 492819409785. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0325,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹69859. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0326,"Dear customer, your parcel #928130165 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-464 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0327,"Your Uber ride OTP is 911816. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0328,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-356,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0329,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-169 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0330,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9832651348.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0331,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-875",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0332,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0333,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹2500 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0334,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹2500 to coordinator UPI layer1_mule@icici.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0335,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-335 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0336,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹50 on UPI refund.desk@paytm to avoid cut. Call officer at 9843635293.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0337,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v2.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0338,"Customer Support: To resolve your pending UPI refund of ₹1500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v4.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0339,"Dear SBI UPI User, payment of ₹4500 to swiggy@icici successful. UPI Ref: 492819228575. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0340,"Dear SBI UPI User, payment of ₹18500 to zomato@hdfcbank successful. UPI Ref: 492819949053. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0341,"Dear customer, your parcel #928141966 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-777 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0342,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹57779. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0343,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI mule_781@axis to avoid cut. Call officer at 9820607891.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0344,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹69824. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0345,"Customer Support: To resolve your pending UPI refund of ₹25000, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0346,"Your Uber ride OTP is 923839. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0347,"Hello sir, we noticed an accidental overcharge of ₹100 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-764 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0348,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹2500 to coordinator UPI disconnection.officer@sbi.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0349,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v2.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0350,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-642",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0351,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹135944. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0352,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-720 ya UPI customs.fine@okhdfc pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0353,"Your Uber ride OTP is 550021. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0354,"Your Uber ride OTP is 480342. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0355,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI abc123@upi to avoid cut. Call officer at 9876416859.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0356,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹50232. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0357,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819266625. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0358,"Your Uber ride OTP is 372975. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0359,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-451 ya UPI customs.fine@okhdfc pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0360,"Dear customer, your parcel #928199020 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-959 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0361,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹1500 to manager UPI refund.desk@paytm now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0362,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819208557. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0363,"Customer Support: To resolve your pending UPI refund of ₹50, download our official QuickSupport tool https://tinyurl.com/quicksupport-v7.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0364,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹89566. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0365,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-635 ya UPI mule_781@axis pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0366,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9877300729.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0367,"Your Uber ride OTP is 556587. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0368,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹1500 to manager UPI abc123@upi now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0369,"Your Uber ride OTP is 566915. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0370,"Customer Support: To resolve your pending UPI refund of ₹50, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0371,"Dear SBI UPI User, payment of ₹850 to zomato@hdfcbank successful. UPI Ref: 492819221644. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0372,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI kbc.tax@ybl to avoid cut. Call officer at 9814084424.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0373,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819386439. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0374,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹50 immediately to prevent legal FIR and fine. UPI: refund.desk@paytm,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0375,"Dear customer, your parcel #928160439 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-521 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0376,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-545 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0377,"Dear SBI UPI User, payment of ₹350 to bescom@sbi successful. UPI Ref: 492819486307. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0378,"Customer Support: To resolve your pending UPI refund of ₹25000, download our official QuickSupport tool https://tinyurl.com/quicksupport-v3.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0379,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-922 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0380,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-526,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0381,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹56378. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0382,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI customs.fine@okhdfc.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0383,"Your Uber ride OTP is 477208. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0384,"Your Uber ride OTP is 598140. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0385,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹149044. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0386,"Hello sir, we noticed an accidental overcharge of ₹10 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-946 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0387,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹126602. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0388,"Your Uber ride OTP is 521971. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0389,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-573 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0390,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-761 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0391,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI abc123@upi to avoid cut. Call officer at 9846470794.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0392,"Dear SBI UPI User, payment of ₹18500 to zomato@hdfcbank successful. UPI Ref: 492819540957. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0393,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819532452. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0394,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819121464. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0395,"Your Uber ride OTP is 995950. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0396,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-925",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0397,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹64637. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0398,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-689",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0399,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹499 to manager UPI abc123@upi now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0400,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹60767. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0401,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-391",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0402,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹81790. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0403,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹74303. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0404,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-855",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0405,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-285 ya UPI mule_781@axis pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0406,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹32138. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0407,"Your Uber ride OTP is 552790. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0408,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹136395. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0409,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹84883. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0410,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹79055. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0411,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-242 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0412,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-798,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0413,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-134",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0414,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹100 immediately to prevent legal FIR and fine. UPI: mule_781@axis,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0415,"Your Uber ride OTP is 643707. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0416,"Dear SBI UPI User, payment of ₹850 to amazon@apl successful. UPI Ref: 492819905481. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0417,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-344,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0418,"Dear SBI UPI User, payment of ₹150 to flipkart@axis successful. UPI Ref: 492819264586. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0419,"Your Uber ride OTP is 349998. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0420,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI abc123@upi to avoid cut. Call officer at 9898834351.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0421,"Dear SBI UPI User, payment of ₹4500 to swiggy@icici successful. UPI Ref: 492819528941. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0422,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819894067. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0423,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹27714. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0424,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹47499. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0425,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹109686. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0426,"Dear SBI UPI User, payment of ₹850 to bescom@sbi successful. UPI Ref: 492819332802. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0427,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-211 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0428,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-220 ya UPI disconnection.officer@sbi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
