id,text,threat_category,legitimate,payment_request,urgency,payment_pressure,authority_impersonation,phishing,social_engineering,fraud
ml-ctx-0156,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI refund.desk@paytm to avoid cut. Call officer at 9854456350.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0075,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v7.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0450,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI refund.desk@paytm.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0045,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹50 to manager UPI mule_781@axis now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0461,"Your Uber ride OTP is 885545. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0650,"Dear customer, your parcel #928153548 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-952 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0170,"Dear customer, your parcel #928149248 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-618 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0572,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25 to coordinator UPI layer1_mule@icici.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0049,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹2500 to manager UPI refund.desk@paytm now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0658,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹2500 on UPI refund.desk@paytm to avoid cut. Call officer at 9874525013.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0047,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,telecom_recharge,1,1,0,0,0,0,0,0
ml-ctx-0387,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹126602. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0304,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819714904. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0462,"Dear customer, your parcel #928167735 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-993 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0082,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0096,"Dear SBI UPI User, payment of ₹850 to flipkart@axis successful. UPI Ref: 492819538475. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0486,"Hello sir, we noticed an accidental overcharge of ₹100 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-712 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0062,"Your Uber ride OTP is 556358. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0383,"Your Uber ride OTP is 477208. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0076,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-359 ya UPI disconnection.officer@sbi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0674,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-403 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0614,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹43020. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0203,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25 immediately to prevent legal FIR and fine. UPI: disconnection.officer@sbi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0249,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹10 to coordinator UPI mule_781@axis.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0183,"Your Uber ride OTP is 152822. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0247,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25000 to manager UPI disconnection.officer@sbi now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0201,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹87502. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0115,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9897968375.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0335,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-335 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0605,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-435",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0263,"Your Uber ride OTP is 931871. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0642,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25 immediately to prevent legal FIR and fine. UPI: mule_781@axis,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0606,"Dear SBI UPI User, payment of ₹850 to flipkart@axis successful. UPI Ref: 492819718789. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0313,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-666 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0346,"Your Uber ride OTP is 923839. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0402,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹81790. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0622,"Dear customer, your parcel #928138446 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-782 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0123,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹69108. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0148,"Your Uber ride OTP is 622127. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0297,"Your Uber ride OTP is 178380. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0427,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-211 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0068,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹50 on UPI layer1_mule@icici to avoid cut. Call officer at 9851672802.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0663,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹119208. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0227,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-410 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0577,"Your Uber ride OTP is 611278. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0306,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI abc123@upi now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0500,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0006,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹31360. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0163,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹135057. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0608,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25 to manager UPI customs.fine@okhdfc now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0338,"Customer Support: To resolve your pending UPI refund of ₹1500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v4.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0466,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25000 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0594,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-782",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0388,"Your Uber ride OTP is 521971. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0137,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹100 to coordinator UPI disconnection.officer@sbi.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0595,"Dear SBI UPI User, payment of ₹4500 to amazon@apl successful. UPI Ref: 492819663534. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0558,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819746161. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0574,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹100 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0127,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹100 to coordinator UPI refund.desk@paytm.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0680,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-465 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0582,"Dear Customer, ₹850 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹86813. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0457,"Dear SBI UPI User, payment of ₹18500 to flipkart@axis successful. UPI Ref: 492819604393. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0259,"Hi Rohit, sharing the consulting invoice for ₹150. Please process transfer by end of this week.",organic_p2p,1,1,0,0,0,0,0,0
ml-ctx-0309,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹68628. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0591,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹54895. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0081,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-233",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0539,"Dear SBI UPI User, payment of ₹150 to flipkart@axis successful. UPI Ref: 492819597007. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0666,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-811,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0375,"Dear customer, your parcel #928160439 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-521 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0406,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹32138. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0386,"Hello sir, we noticed an accidental overcharge of ₹10 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-946 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0195,"Dear customer, your parcel #928141995 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-599 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0023,"Your Uber ride OTP is 286367. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0262,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹16785. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0590,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-924,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0325,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹69859. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0548,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-350,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0616,"Your Uber ride OTP is 149230. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0366,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9877300729.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0108,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹120910. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0333,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹2500 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0661,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-365 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0243,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹2500 to coordinator UPI mule_781@axis.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0132,"Dear customer, your parcel #928180854 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-427 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0667,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹100046. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0368,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹1500 to manager UPI abc123@upi now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0645,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9840598024.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0223,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-875 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0070,"Dear SBI UPI User, payment of ₹18500 to swiggy@icici successful. UPI Ref: 492819255946. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0296,"Your Uber ride OTP is 753342. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0365,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-635 ya UPI mule_781@axis pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0033,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI layer1_mule@icici now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0340,"Dear SBI UPI User, payment of ₹18500 to zomato@hdfcbank successful. UPI Ref: 492819949053. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0668,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0036,Recharge of ₹350 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,telecom_recharge,1,1,0,0,0,0,0,0
ml-ctx-0518,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25 to manager UPI kbc.tax@ybl now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0397,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹64637. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0611,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0277,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹102308. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0463,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹50 to manager UPI refund.desk@paytm now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0560,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-894",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0345,"Customer Support: To resolve your pending UPI refund of ₹25000, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0015,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-921",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0145,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-579 ya UPI customs.fine@okhdfc pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0625,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0565,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-809 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0088,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹50 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0008,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI kbc.tax@ybl.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0634,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-813",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0434,"Dear customer, your parcel #928133723 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-148 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0200,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹75984. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0035,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹110159. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0059,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹129976. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0166,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹73093. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0521,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-743",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0190,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v4.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0437,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-366 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0210,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹107785. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0458,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0252,"Dear customer, your parcel #928188654 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-925 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0157,"Dear SBI UPI User, payment of ₹850 to amazon@apl successful. UPI Ref: 492819472381. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0644,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9843664230.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0370,"Customer Support: To resolve your pending UPI refund of ₹50, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0175,"Hello sir, we noticed an accidental overcharge of ₹499 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-818 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0617,"Dear SBI UPI User, payment of ₹18500 to bescom@sbi successful. UPI Ref: 492819294217. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0429,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI kbc.tax@ybl to avoid cut. Call officer at 9886138371.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0146,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-779 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0094,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹42072. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0080,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25000 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0567,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-280 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0064,"Hello sir, we noticed an accidental overcharge of ₹499 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-335 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0149,"Dear customer, your parcel #928139406 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-291 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0150,"Your Uber ride OTP is 933709. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0425,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹109686. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0113,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI layer1_mule@icici.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0626,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819123137. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0290,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹112527. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0169,"Dear SBI UPI User, payment of ₹1200 to swiggy@icici successful. UPI Ref: 492819711314. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0545,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹34783. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0161,"Dear customer, your parcel #928184184 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-636 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
